track_name,track_pop,artist,artist_pop,album,length,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,song_name,artist_name,total_likes_count,number_of_videos,number_of_videos_last_14days
Gimme More,0,Britney Spears,78,Blackout,251240,0.788,0.844,2.0,-3.131,1.0,0.0334,0.25,0.000678,0.0723,0.382,113.324,7CxhdANGZEPZ3BoTjFMKP3,251240.0,4.0,Britney Spears - Gimme More (Official HD Video),Britney Spears,302979520,976184,-1516
Fed Up,76,Ghostemane,69,ANTI-ICON,151625,0.849,0.758,8.0,-7.498,1.0,0.256,0.499,0.695,0.147,0.0684,115.058,0BV0AYGLVlu2SdjN3J9twp,151625.0,4.0,GHOSTEMANE - FED UP (OFFICIAL MUSIC VIDEO),Ghostemane,79044380,972800,7628
I'm So Hungry,22,Karter Zaher,27,I'm So Hungry,134366,0.923,0.323,4.0,-9.624,1.0,0.358,0.0452,4.52e-05,0.0811,0.659,141.923,6KGJjkRq1m70za35qxEF2o,134366.0,4.0,Shab Sheek x Karter Zaher - I'm So Hungry (OFFICIAL MUSIC VIDEO),Karter Zaher,92581307,971734,5459
Video Bana De,48,Sukh-E Muzical Doctorz,56,Video Bana De,187500,0.801,0.862,8.0,-2.87,0.0,0.0487,0.607,0.0,0.637,0.619,95.992,7hXcOpRn1c1zFG6sOFcfj5,187500.0,4.0,Video Bana De | Sukh - E Muzical Doctorz | Aastha Gill | Jaani | Latest Hit Song 2020,SUKHE & user52212157570,27221110,971500,13000
Because Of You,0,Ne-Yo,77,Because Of You,266840,0.81,0.538,0.0,-5.784,0.0,0.0356,0.528,0.0,0.0951,0.828,109.97,0C80KJWvQWIGjbOiIurV1W,266840.0,4.0,Ne-Yo - Because Of You (Official Music Video),NE-YO,241772097,970200,-4400
Oceans (Hillsong United Remix),43,FOA Rockout,21,Oceans (Hillsong United Remix),170004,0.9,0.399,8.0,-11.058,1.0,0.38,0.979,5.93e-06,0.111,0.384,125.09,6z9Ew4tWMcvRbwmXukxXSm,170004.0,4.0,FOA Rockout - Oceans (Hillsong United Remix),FOA Rockout,213391386,968925,16795
One More Try,54,Calum Scott,75,One More Try,356000,0.27,0.239,4.0,-6.594,1.0,0.0324,0.854,3.19e-06,0.109,0.14,78.899,6xfXvPKTvGEo5xAXcuiIr5,356000.0,4.0,Calum Scott - You Are The Reason (Official Video),Calum Scott,115301457,965400,25648
Potential Breakup Song,68,Aly & AJ,54,Insomniatic,219773,0.572,0.89,6.0,-4.139,0.0,0.039,0.00082,0.00937,0.564,0.765,158.038,11dxtPJKR4E0wlSr0A0t47,219773.0,4.0,Aly & AJ - Potential Breakup Song (Closed-Captioned),Aly and AJ,411342313,964622,-4478
Ain't Gonna Stop,39,Carol Kay,29,Ain't Gonna Stop,186223,0.482,0.771,5.0,-7.18,0.0,0.0486,0.00194,0.0134,0.0622,0.83,179.927,0v8gjJ4gyDUxwktYrE7HBH,186224.0,4.0,Ain't Gonna Stop - Carol Kay (Female Empowerment Anthem),Carol Kay,151108148,961730,16930
Manike Mage Hithe,62,Chamath Sangeeth,43,Manike Mage Hithe,162772,0.836,0.51,1.0,-10.091,0.0,0.371,0.713,3.35e-05,0.101,0.56,151.499,5JO2usoem1CW1pLL1kLj9E,162772.0,3.0,Manike Mage Hithe  මැණිකේ මගේ හිතේ  - Official Cover - Yohani & Satheeshan,yohani,51903022,961600,-1100
Me Too,0,Kevin Gates,71,Me Too / Money Long & Great Man,202300,0.726,0.605,7.0,-5.002,1.0,0.296,0.152,0.0,0.642,0.36,139.233,4WDkeoSGuN6i2AR4Lj5SJ9,202301.0,4.0,Kevin Gates - Me Too (Lyrics),Kevin Gates,201937996,958532,-5540
Glimpse of Us,46,Joji,79,YUKON (INTERLUDE),233456,0.44,0.317,8.0,-9.258,1.0,0.0531,0.891,4.78e-06,0.141,0.268,169.914,1ujNQEBdvAuBn8EWHB7nAr,233456.0,3.0,Joji - Glimpse of Us (Official Video),Joji,670747446,958400,-4900
Sona,65,Ka Wadhwa,42,Sona,150026,0.192,0.00115,2.0,-39.222,0.0,0.0423,0.988,0.943,0.126,0.0588,68.981,685glMCresRk1Yvy50O1wO,150027.0,4.0,original sound - sona Sona solanki,Sona Sona solanki ,70319859,956100,-320
Venom - Music From The Motion Picture,74,Eminem,88,Venom (Music From The Motion Picture),269573,0.75,0.789,0.0,-5.058,1.0,0.0647,0.0148,0.0,0.501,0.467,135.954,3kpYJjvM8Ja6btr5hEJLWc,269573.0,4.0,Eminem - Venom,eminem,599792130,955020,1675
Cognac Queen,65,Megan Thee Stallion,75,Tina Snow,222752,0.79,0.709,2.0,-5.806,1.0,0.224,0.0593,0.0,0.0794,0.26,131.079,2GbS8QZToLioxL8XMEwX3P,222752.0,4.0,Cognac Queen,Megan Thee Stallion,301511335,951300,-5875
Hasbi Rabbi,57,Sami Yusuf,49,My Ummah,258413,0.772,0.683,7.0,-5.011,0.0,0.0728,0.573,7.67e-05,0.125,0.759,91.978,1VQI2F0o229lNoyFC9d6eh,258413.0,4.0,Hasbi Rabbi (My Ummah),Sami Yusuf,37257136,951052,5024
Fake Capo,0,Karetta el Gucci,41,Fake Capo,214047,0.838,0.87,11.0,-5.708,0.0,0.114,0.295,0.231,0.151,0.906,136.99,2JWsWho5oEwLgX5gLcVk6E,214047.0,4.0,Karetta El Gucci - Fake Capo (Audio Oficial),Karetta el Gucci,123891814,948700,-3414
Float on the Sound (Ey),43,Tiagz,40,Float on the Sound (Ey),152744,0.882,0.484,2.0,-7.127,0.0,0.475,0.833,0.000382,0.113,0.409,109.994,48f5cx8xH0uX81k7JUq7K1,152744.0,4.0,TIAGZ - Float on the Sound (Ey) [Audio] prod. tiagz,Tiagz,283216410,947616,-4726
positions,1,Ariana Grande,86,positions,172324,0.736,0.802,0.0,-4.759,1.0,0.0864,0.468,0.0,0.094,0.675,144.005,7igeByaBM0MgGsgXtNxDJ7,172325.0,4.0,Ariana Grande - positions (official video),arianagrande,332606451,946856,556
Crying in the Club,71,Camila Cabello,78,Crying in the Club,216391,0.334,0.617,6.0,-5.834,0.0,0.383,0.334,0.0,0.163,0.603,85.227,1SJtlNRJDeYHioymcvsqev,216391.0,4.0,Camila Cabello - Crying In The Club (Official Video),Camila Cabello,12192504,945884,-202
Wait a Minute!,66,WILLOW,69,ARDIPITHECUS,196520,0.764,0.705,3.0,-5.279,0.0,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,5e08a8D8T3z4LDXbUIjxKQ,196520.0,4.0,WILLOW - Wait A Minute! (Lyrics) I think I left my conscience on your front doorstep,WILLOW,152776494,945300,-4100
My Love,0,Westlife,67,Greatest Hits,230800,0.487,0.639,0.0,-4.873,1.0,0.027,0.0916,0.0,0.293,0.322,72.083,19LoYrMj3ZlqQUrxa1ADQh,230800.0,4.0,Westlife - My Love (Official Video),Westlife,12931646,944390,22545
Paris,63,Else,47,Paris,209708,0.792,0.583,8.0,-8.305,0.0,0.027,0.023,0.582,0.0809,0.54,102.979,2H7F7EfsVhy0jNLsVz8MLH,209709.0,4.0,Else - Paris,Else.Paris,459856334,941820,9535
Soap,74,Melanie Martinez,79,Cry Baby (Deluxe Edition),209426,0.595,0.689,6.0,-6.107,0.0,0.148,0.254,5.44e-06,0.129,0.213,168.112,03f7xZmt2wHCIDJBFPK8G4,209427.0,4.0,Soap,Melanie Martinez,26536050,938800,-1934
Lets Link,0,WhoHeem,43,Lets Link,159955,0.839,0.683,10.0,-9.232,0.0,0.165,0.00667,0.0,0.241,0.522,120.003,5ruI0qfmxe4gNm1cWILqTw,159955.0,4.0,WhoHeem - Lets Link (Official Video),WhoHeem,397123382,938300,-4272
This Is My Now,46,Jordin Sparks,60,Jordin Sparks,230626,0.467,0.56,6.0,-5.37,1.0,0.0287,0.199,0.0,0.0942,0.179,147.905,6P5mjh3dfcYJ6JoDd4tdWI,230627.0,4.0,This Is My Now,Jordin Sparks,12631492,936568,15696
I'm Blessed,49,Charlie Wilson,59,I'm Blessed,208890,0.685,0.696,8.0,-4.288,1.0,0.0321,0.432,0.0,0.127,0.65,160.017,5XWaXNh3jEy29P1S7Ug1v5,208891.0,4.0,I'm blessed Charlie Wilson ft. TI,Charlie Wilson,7585523,934836,39520
8 Raflaan (feat. Gurlez Akhtar),59,Mankirt Aulakh,59,8 Raflaan (feat. Gurlez Akhtar),115257,0.771,0.845,5.0,-2.194,0.0,0.201,0.69,0.0,0.313,0.62,92.0,7vUfIIQiH3K3J5tmN46HE5,115258.0,4.0,8 Raflaan : Mankirt Aulakh Ft Gurlej Akhtar Ginni Kapoor Shree Brar Avvy Sra | New Punjabi Song 2021,Mankirt Aulakh,15983058,934800,1014
Laare,62,Maninder Buttar,60,Laare,270545,0.384,0.658,7.0,-5.125,1.0,0.05,0.201,0.0,0.245,0.67,82.43,7GfdU12uRL2xtSQcRXmqNN,270545.0,3.0,LAARE : Maninder Buttar | Sargun Mehta | B Praak | Jaani | Arvindr Khaira | Punjabi Song,Maninder Buttar ,63919481,933400,72
Coincidance,48,Handsome Dancer,29,Coincidance,144230,0.931,0.608,7.0,-8.326,1.0,0.232,0.0309,4.22e-05,0.0497,0.831,129.981,4n8JDuLWUnkn1huTL0Y0KC,144231.0,4.0,Handsome Dancer - Coincidance,Handsome Dancer,199735892,931652,-3006
Mine,0,Bazzi,69,Mine,133994,0.716,0.805,4.0,-3.839,1.0,0.0856,0.014,3.1e-06,0.291,0.719,142.886,6tHWl8ows5JOZq9Yfaqn3M,133995.0,4.0,Bazzi - Mine [Official Music Video],Bazzi,33000470,930100,-172
The Sound Let's Go Down,0,DJ Diego Menezes,0,Best of 2017 Empire Studio Records,368640,0.797,0.245,0.0,-14.519,1.0,0.288,0.00187,0.393,0.598,0.0358,125.005,6vJZktf88e4N5dQ4OOIuUx,368640.0,4.0,Let's go,Official Sound Studio,39118253,927890,48005
Pineapple,0,KAROL G,87,Pineapple,178346,0.782,0.671,4.0,-4.815,0.0,0.062,0.0508,2.49e-06,0.388,0.667,94.981,24snQ8Ew7aIKYCt0ulXHvx,178347.0,4.0,KAROL G - Pineapple (Official Video),Karol G,150374021,927120,1920
Pocket Rocket Slowed & Reverb,0,Bungus,5,Buffalo Side B,156000,0.659,0.526,11.0,-12.156,0.0,0.0443,0.102,0.833,0.0577,0.629,136.246,3TL3UhzONDCC1fP05IsiOT,156000.0,4.0,Cochise - Pocket Rocket (slowed/TikTok Version) Lyrics | come and get your girl she be tryna flirt,03BYM,609981388,926020,-7995
Coração Cachorro,65,Avine Vinny,49,Coração Cachorro,150802,0.739,0.758,0.0,-4.096,1.0,0.0372,0.439,0.0017,0.137,0.691,151.924,2RGIuYTsyyHoOCqW0krvNE,150802.0,4.0,Ávine e Matheus Fernandes - Coração Cachorro (Late Coração) [Clipe Oficial],Ávine,69762931,925900,-4734
LALISA,75,LISA,77,LALISA,200689,0.806,0.653,8.0,-6.283,1.0,0.0902,0.0282,0.000784,0.107,0.85,150.058,7uQZVznj0uQOGC9KhV2Mg6,200690.0,4.0,LISA - 'LALISA' M/V,리사 (LISA),255852901,925700,1658
FULANITO,71,Becky G,78,ESQUEMAS,158440,0.938,0.832,7.0,-4.613,0.0,0.195,0.22,1.31e-06,0.121,0.832,111.928,3CIl8hlnMcULSIIhUMmB1Z,158440.0,4.0,"Becky G, El Alfa - FULANITO (Official Video)",Becky G & ELALFAELJEFERD,286807261,924560,-4240
МАЛИНОВАЯ ЛАДА,57,GAYAZOV$ BROTHER$,48,МАЛИНОВАЯ ЛАДА,213124,0.762,0.883,4.0,-4.613,0.0,0.0408,0.0567,0.0,0.226,0.82,117.012,77B4S4jkrAkL3Ng5hEHoUU,213124.0,4.0,GAYAZOV$ BROTHER$ — МАЛИНОВАЯ ЛАДА (ПРЕМЬЕРА КЛИПА 2021),GAYAZOV$ BROTHER$,189020423,923548,-5339
Main Titles,45,Charlie Clouser,39,Dead Silence (Original Motion Picture Soundtrack),176586,0.446,0.412,1.0,-18.063,0.0,0.0392,0.155,0.365,0.114,0.04,125.944,2aAbjYIg2uHBm8sBFlGdBZ,176587.0,4.0,Charlie Clouser - Dead Silence (El Títere Main Theme),Charlie Clouser,250933710,920726,8797
Viva La Vida,75,Coldplay,87,Viva La Vida or Death and All His Friends,242373,0.486,0.617,5.0,-7.115,0.0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,4zOfy9kqJlG0ZXvcaSh4gv,242373.0,4.0,Coldplay - Viva La Vida (Official Video),coldplay,179605449,920400,32300
Let's Love - David Guetta & MORTEN Future Rave Remix,47,David Guetta,87,Let's Love (David Guetta & MORTEN Future Rave Remix),222850,0.525,0.797,2.0,-6.939,0.0,0.122,0.0582,0.748,0.179,0.0855,125.878,7HXMzmHisLPilu3phwi73h,222850.0,4.0,David Guetta & Sia - Let's Love (Future Rave Remix),David Guetta & Sia,26020278,919484,-7616
Beat Cute - Músiquinha fofa do TikTok (Funk Remix),48,Sr. Nescau,48,Beat Cute - Músiquinha fofa do TikTok (Funk Remix),136477,0.505,0.533,9.0,-6.265,0.0,0.114,0.338,0.197,0.0894,0.568,165.128,0rvaubmjGQPpAx6yjl1LJE,136477.0,5.0,BEAT CUTE - Músiquinha fofa do TikTok 🎵 (FUNK REMIX) by Canal Sr. Nescau,Senhor Nescau,45826153,918032,1488
Beyonce,0,AMARNI,36,Beyonce,131925,0.908,0.783,10.0,-2.432,0.0,0.165,0.0439,0.0,0.0754,0.482,100.035,5mcfZLSEi7c5ZD0hZhSWep,131925.0,4.0,AMARNI - Beyonce [Official Music Video],AMARNI,62958257,917100,34256
Marimar,26,Thalia,67,Marimar,203040,0.702,0.768,10.0,-5.58,0.0,0.057,0.715,1.3e-05,0.0684,0.817,101.091,6NjpVc4lf4yIVns9d0WPNb,203040.0,4.0,Thalia - Marimar [Official Video] (Remastered HD) [Original Soundtrack Album],Thalia,201600563,914574,-4513
Đường Tôi Chở Em Về - Remix,0,Cukak,49,Đường Tôi Chở Em Về (Remix),248818,0.907,0.775,4.0,-7.172,0.0,0.0742,0.0536,0.169,0.0774,0.901,128.003,2W1AL3O272UMcHjWur2IV7,248818.0,4.0,Đường Tôi Chở Em Về - Buitruonglinh「Cukak Remix」/ Audio Lyrics,buitruonglinh,70707011,914356,-6564
ก็ชอบอ่ะครับ (Puppy Love),19,BALLCHON,15,ก็ชอบอ่ะครับ (Puppy Love),180000,0.734,0.832,11.0,-5.922,1.0,0.143,0.137,0.0,0.0303,0.703,160.03,5vZC5Xp2iJOMlFAvt48hXS,180000.0,4.0,ก็ชอบอ่ะครับ (Puppy Love)  -  BALLCHON  x TikTok (Prod. by Wine Neti) | OFFICIAL MV,ไพลินไปกั้นน💖,35065540,914200,-2300
ยอมขอบตาดำ,33,RachYO,35,ยอมขอบตาดำ,169568,0.668,0.555,7.0,-6.829,1.0,0.113,0.507,0.0,0.122,0.362,184.07,1Pzy3vg887pVHIbVGzrMIi,169568.0,4.0,RachYO-ยอมขอบตาดำ[OFFICIAL MV],RachYO,65947708,913300,-3500
Hot Shower,62,Chance the Rapper,71,The Big Day,225923,0.899,0.509,9.0,-8.04,1.0,0.387,0.00157,0.0,0.0573,0.599,150.001,00ko9WaS4jOX1kEk3gvHjf,225924.0,4.0,Chance the Rapper ft. MadeinTYO & DaBaby - Hot Shower (Official Video),Chance The Rapper,54672047,913030,-5125
Tetap Disini,50,Tri Suaka,46,Tetap Disini,257867,0.605,0.319,3.0,-11.205,0.0,0.0261,0.788,0.0,0.111,0.124,130.003,1xAiP7U6CrhH1AaQs7fmTD,257868.0,3.0,Tri Suaka - Tetap Disini - Terimakasih Kau Telah Mencintaiku  (Official Lyric Video ),Tri Suaka Real,18379670,913000,-1900
Hislerim,70,Serhat Durmus,56,Hislerim,214204,0.324,0.526,1.0,-8.543,0.0,0.099,0.327,0.00206,0.344,0.039,81.027,32Mh7kOCWmNTZgre0cGvCV,214204.0,4.0,Serhat Durmus - Hislerim (ft. Zerrin),Serhat Durmus,226360050,911822,2351
Miénteme,78,TINI,78,Miénteme,165275,0.85,0.541,2.0,-4.522,1.0,0.0674,0.161,5.01e-06,0.286,0.916,92.003,0cOa970mzTWAxKtltpkpLc,165275.0,4.0,"TINI, Maria Becerra - Miénteme (Video Oficial)",TINI & Maria Becerra,113754211,911552,139
Marry Me (feat. Toya Wright),46,Rasheeda,33,Boss Chick Music,233920,0.812,0.502,8.0,-8.205,1.0,0.0988,0.0392,0.000186,0.14,0.4,79.021,0xbZ86ejZysyNM2V5BY0EI,233920.0,4.0,"Rasheeda - Marry Me ""Put it on him make you wanna marry me""  [Official Video]",Rasheeda,518446236,910116,-4798
Break My Heart,68,Dua Lipa,86,Break My Heart,221820,0.73,0.729,4.0,-3.434,0.0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,1raaNykBg1bDnWENUiglUA,221820.0,4.0,Dua Lipa - Break My Heart (Official Video),Dua Lipa,175713690,909742,4456
INFERNO,72,Sub Urban,64,HIVE,133133,0.82,0.611,9.0,-5.02,0.0,0.122,0.0766,2.5e-05,0.0684,0.637,127.883,6e2YNCn1sP5eqnUe17vtxv,133134.0,4.0,Sub Urban & Bella Poarch - INFERNO (Official Music Video),SUB URBAN & Bella Poarch,368168087,909540,-3610
Детство,1,Rauf & Faik,59,Я люблю тебя,188362,0.719,0.607,10.0,-7.323,0.0,0.0398,0.634,7.76e-06,0.111,0.48,149.969,381kyofsIJKajRfX9iKLs8,188362.0,4.0,Rauf & Faik — детство (Official video),Rauf Faik,22182665,909300,1228
No Me Caiga Atrás,26,Bad Bunn,24,No Me Caiga Atrás,135144,0.893,0.581,0.0,-6.586,1.0,0.145,0.0296,0.444,0.0625,0.911,117.993,7k2WFeqvnjuapnMAHcSmtB,135144.0,4.0,original sound,👑H_E_M_A_N_T👑,34837409,907500,-150
Nyam Nyam Nyam,22,Hoala & Koala,10,Volume 4,133090,0.838,0.547,2.0,-6.658,1.0,0.0366,0.65,0.0,0.178,0.675,109.968,4604uf4SQtcgl9SxK2W9hb,133091.0,4.0,Hoala & Koala - Nyam Nyam Nyam | Lagu Anak-anak Indonesia,Hoala & Koala,33031205,907090,21545
No Guidance (Remix),43,Quise UE,21,No Guidance (Remix),238785,0.667,0.596,1.0,-5.887,0.0,0.383,0.217,0.0,0.175,0.194,92.904,3R59OUQEoaq879hIm7n7Iq,238785.0,4.0,AYZHA NYREE x NO GUIDANCE REMIX -,Ayzha Nyree,299235422,906500,-4272
Hati Yang Kau Sakiti,32,Rossa,61,Platinum Collection Rossa,244240,0.456,0.477,5.0,-8.061,0.0,0.0344,0.279,1.4e-05,0.123,0.337,80.988,7eLKonoVdN7U75hPTar88x,244240.0,4.0,Rossa - Hati Yang Kau Sakiti (with Lyric) | VC Trinity,Rossa,44525274,905025,325
Sou uma Princesa,27,Mc Gabriella,15,Sou uma Princesa,151440,0.849,0.482,1.0,-2.416,1.0,0.0452,0.689,3.81e-06,0.0876,0.915,130.018,4KshNtFhfDtz30xIIONT5Z,151440.0,4.0,Mc Gabriella-Sou uma Princesa VideoClipe Oficial,Mc Gabriella,8027029,903236,520
See You Again (feat. Charlie Puth),41,Wiz Khalifa,79,Furious 7: Original Motion Picture Soundtrack (Deluxe),229525,0.689,0.481,10.0,-7.503,1.0,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,00SNGvA3aGn5uE2uGGhOJR,229526.0,4.0,Wiz Khalifa - See You Again ft. Charlie Puth [Official Video] Furious 7 Soundtrack,Charlie Puth & Wiz Khalifa,264904173,901500,21285
Boss Bitch,7,Doja Cat,84,Alarm - Tik Tok Songs,134239,0.707,0.955,10.0,-4.593,0.0,0.222,0.127,0.0,0.203,0.575,125.993,3Z6VUx1BlDZfxWhUUVe7HT,134240.0,4.0,Doja Cat - Boss B*tch (from Birds of Prey: The Album) [Official Music Video],Doja Cat,349555582,900942,-3587
Snowman,0,Sia,81,Everyday Is Christmas,165906,0.716,0.512,1.0,-6.257,1.0,0.0331,0.483,0.0,0.0928,0.326,104.957,3E6Ydoy1H8ePoigc10Mgsa,165907.0,3.0,Sia - Snowman [Official Video],Sia,340226371,899152,-6448
Breathe,0,kenzie,56,Breathe,208950,0.716,0.451,1.0,-6.423,0.0,0.0336,0.497,0.0,0.121,0.467,100.002,4fbDRqmiSIiEIBWzHHQ1Wa,208950.0,4.0,Mackenzie Ziegler - Breathe (Official Music Video),Mackenzie Ziegler,31748887,895500,14300
Mom (feat. Kelli Trainor),56,Meghan Trainor,76,Thank You (Deluxe Version),194960,0.67,0.731,1.0,-5.428,0.0,0.0846,0.158,9.33e-06,0.403,0.84,135.99,3PYZWh5KZ6VlXHDlwDVJUt,194960.0,4.0,Meghan Trainor - Mom feat. Kelli Trainor (Homemade Video),Meghan Trainor,41216355,895270,-385
Let Me Down Slowly,0,Alec Benjamin,74,Let Me Down Slowly,169180,0.649,0.548,1.0,-5.692,0.0,0.0318,0.733,0.0,0.136,0.506,150.036,2uaiyLKnYvazyfR0Ky3Kbk,169181.0,4.0,Alec Benjamin - Let Me Down Slowly [Official Music Video],AlecBenjamin,53596780,893890,858
"Kings & Queens, Pt. 2 (feat. Lauv & Saweetie)",58,Ava Max,78,"Kings & Queens, Pt. 2 (feat. Lauv & Saweetie)",175992,0.661,0.779,1.0,-3.995,0.0,0.0678,0.00604,0.0,0.218,0.67,129.911,5rB5mfeFCkUI3nkHQMMZ3K,175993.0,4.0,"Ava Max, Lauv, Saweetie - Kings & Queens Pt. 2 (Lyrics)",Ava Max,182933515,892900,25900
"thank u, next",23,Ariana Grande,86,"thank u, next",207333,0.724,0.647,1.0,-5.642,1.0,0.0658,0.28,0.0,0.102,0.435,106.96,2rPE9A1vEgShuZxxzR2tZH,207333.0,4.0,"Ariana Grande - thank u, next (Official Video)",arianagrande,31669906,891900,-1345
Hard Work (160 BPM),37,U.S. Drill Sergeant Field Recordings,35,160 BPM Non-Stop Running Cadence Military Workout,123000,0.825,0.541,11.0,-10.635,0.0,0.554,0.93,0.0,0.147,0.875,79.984,5dpxOa9h0QAOSf5qALSARu,123000.0,4.0,Hard Work,U.S. Drill Sergeant Field Recordings,163840236,891384,6341
Điểm Ca Đích Nhân (TikTok Remix),8,Lee Phú Quý,4,Nhạc Hoa Lời Việt Lee Phú Quý 9,248084,0.821,0.919,9.0,-4.99,1.0,0.0366,0.159,0.694,0.337,0.905,119.979,63THJglBJpVuLzsOQkNqhF,248085.0,4.0,Điểm Ca Đích Nhân - 点歌的人 - 海来阿木 ( SNOW REMIX ) | Thái Quỳnh | Hot Tiktok 2020,Thái Quỳnh,29270978,890796,1646
High Hopes,84,Panic! At The Disco,75,Pray for the Wicked,190946,0.579,0.904,5.0,-2.729,1.0,0.0618,0.193,0.0,0.064,0.681,82.014,1rqqCSm0Qe4I9rUvWncaom,190947.0,4.0,Panic! At The Disco - High Hopes (Official Video),Panic! At The Disco,59856575,890726,-2231
"Maldita Perigosa, a Cara de Anjo e a Mente Maldosa",0,DJ Nandinho Original,26,"Maldita Perigosa, a Cara de Anjo e a Mente Maldosa",159294,0.637,0.503,9.0,-5.668,0.0,0.0686,0.275,0.000233,0.108,0.718,88.081,2kISIUD1Ki99JUmuHzjLTz,159295.0,5.0,"Maldita Perigosa, a Cara de Anjo e a Mente Maldosa",DJNandinhoOriginal 👑,67478142,890000,10400
a thousand years (lullaby),50,Christina Perri,69,songs for carmella: lullabies & sing-a-longs,171253,0.579,0.155,11.0,-10.498,1.0,0.0332,0.938,0.000108,0.0923,0.284,147.669,6XDcPFkoOIq7HSYPPsISMK,171253.0,3.0,christina perri - a thousand years (lullaby),christina perri,236284174,888700,6570
I Like Him,65,Princess Nokia,57,Everything Sucks,132453,0.893,0.579,9.0,-8.995,1.0,0.113,0.0641,0.000121,0.215,0.611,133.018,68UU9oaQtMDnh6PRlW842H,132453.0,4.0,Princess Nokia - I Like Him (Official Music Video),Princess Nokia,240312528,888500,-4800
Blanco,60,J Balvin,84,Blanco,145800,0.87,0.706,9.0,-5.395,0.0,0.126,0.0253,0.0063,0.0872,0.593,100.013,2rc7BkzO8qepMFAxHtOrXc,145800.0,4.0,J Balvin - Blanco,J Balvin,36178472,887296,-2588
In A Club,55,VOLAC,47,In A Club,180880,0.806,0.861,7.0,-7.0,1.0,0.0491,0.0321,0.696,0.155,0.9,123.025,3LUSxUzJ7wD8N0SeVRLkcR,180880.0,4.0,"Volac, illusionize, Andre Longo - In A Club (Official Audio Video)",illusionizemusic,78599089,886100,-2800
Before You Go,87,Lewis Capaldi,80,Divinely Uninspired To A Hellish Extent (Extended Edition),215106,0.459,0.575,3.0,-4.858,1.0,0.0573,0.604,0.0,0.0885,0.183,111.881,2gMXnyrvIjhVBUZwvLZDMP,215107.0,4.0,Lewis Capaldi - Before You Go (Official Video),Lewis Capaldi,167052460,886000,4487
Cradles,3,Sub Urban,64,Cradles,209829,0.581,0.585,1.0,-1.87,1.0,0.369,0.27,6.48e-05,0.179,0.63,67.443,18A7ha5BitZjmdHTCwXFbU,209829.0,3.0,Sub Urban - Cradles [Official Music Video],SUB URBAN,191252869,885690,-4710
Cute,0,Prod by Rose,30,Cute,178604,0.776,0.491,3.0,-15.763,0.0,0.167,0.641,0.839,0.11,0.344,172.25,4RrzKxWX7g9pxR1tQDLcIv,178605.0,4.0,Cute,Prod. By Rose,158273441,884220,-2980
Ang Pinagmulan,46,IV Of Spades,62,Ang Pinagmulan,231289,0.55,0.763,7.0,-5.958,0.0,0.0345,0.00366,0.0206,0.226,0.532,95.0,45Nm4dwbrahPabtJQj8Cf0,231290.0,4.0,IV OF SPADES - Ang Pinagmulan (Official Video),IV Of Spades,16802529,883300,-2866
Pareja Del Año,0,Sebastian Yatra,79,Tonos Bailables Vol. 4,195333,0.715,0.61,4.0,-5.095,0.0,0.0522,0.175,0.0,0.0949,0.771,79.973,6PUklG8wDhbXGDCi2m47bW,195333.0,4.0,"Sebastián Yatra, Myke Towers - Pareja Del Año",Myke Towers & sebastianyatra,122554532,883184,-2058
Bussin,54,Tay Money,44,Hurricane Tay,97297,0.858,0.519,0.0,-9.02,0.0,0.208,0.45,0.0,0.0884,0.752,148.087,2OBot5OpoT4deri6VkYCyW,97297.0,4.0,"Tay Money ""Bussin (Whole Brand New)"" (Official Video)",taymoneyduh,165299232,880900,-4000
As It Was,92,Harry Styles,86,As It Was,167303,0.52,0.731,6.0,-5.338,0.0,0.0557,0.342,0.00101,0.311,0.662,173.93,4LRPiXqCikLlN15c3yImP7,167303.0,4.0,Harry Styles - As It Was (Official Video),HSHQ,152207703,880800,1386
Life Goes On,2,BTS,88,BE,207481,0.566,0.716,1.0,-5.733,1.0,0.0424,0.00691,0.0,0.37,0.45,81.068,249gnXrbfmV8NG6jTEMSwD,207481.0,4.0,BTS (방탄소년단) 'Life Goes On' Official MV,BTS,266449018,880326,-1774
สุดปัง,44,MILLI,50,สุดปัง,175500,0.889,0.852,10.0,-3.672,1.0,0.17,0.0728,2.9e-06,0.554,0.594,136.101,0UAXp00Z2MKHnrFJCvcK7b,175500.0,4.0,MILLI - สุดปัง (Sudpang!) (Prod. by SPATCHIES) / ENG + TH SUB | YUPP!,MILLI,48643277,880264,248
Monkeys Spinning Monkeys,0,Kevin MacLeod,51,Music to Delight,125074,0.929,0.203,7.0,-18.004,1.0,0.146,0.901,0.803,0.11,0.91,144.053,1VsTvfmPwrJxIP5idldxX7,125074.0,4.0,Monkeys Spinning Monkeys,Good Morning Kevin & Kevin MacLeod,642933250,880170,10040
Happier,0,Marshmello,81,Best Workout Playlist,214289,0.687,0.792,5.0,-2.749,1.0,0.0452,0.191,0.0,0.167,0.671,100.011,01XvcEagr67SYKprUNxMvI,214290.0,4.0,Marshmello ft. Bastille - Happier (Official Music Video),marshmello & Bastille,29766150,878200,-1900
