track_name,track_pop,artist,artist_pop,album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,artist_name,total_likes_count,number_of_videos,chroma_stft,rmse,spec_cent,spec_bw,rolloff,zcr,mfcc
Psycho Killer,6,Talking Heads,67,1970s Throwback,0.721,0.521,2.0,-8.123,1.0,0.0613,0.0708,0.00545,0.127,0.942,123.118,6p2EOVwE2BiJY96ZAKnO6d,261413.0,4.0,Talking Heads,202166925,1100000,0.4188287854194641,0.0974072813987732,1503.7490000092355,1772.5518330339023,3209.263927353425,0.06905494902525154,-1.5298084020614624
Me Too,0,Kevin Gates,71,Me Too / Money Long & Great Man,0.726,0.605,7.0,-5.002,1.0,0.296,0.152,0.0,0.642,0.36,139.233,4WDkeoSGuN6i2AR4Lj5SJ9,202301.0,4.0,Kevin Gates,201937996,1107532,0.3705407381057739,0.17141611874103546,2192.8516336688313,2409.05422854682,4896.749556692023,0.08596811205979102,-1.3394871950149536
Marimar,26,Thalia,67,Marimar,0.702,0.768,10.0,-5.58,0.0,0.057,0.715,1.3e-05,0.0684,0.817,101.091,6NjpVc4lf4yIVns9d0WPNb,203040.0,4.0,Thalia,201600563,914574,0.3616628348827362,0.22210034728050232,2252.582262135112,2310.270326581415,4687.4883220660795,0.10761575137867647,1.0267072916030884
SUGAR,73,BROCKHAMPTON,64,GINGER,0.453,0.538,1.0,-8.212,1.0,0.0638,0.449,0.0,0.19,0.516,122.973,6U0FIYXCQ3TGrk4tFpLrEA,204533.0,4.0,BROCKHAMPTON,201403257,1246400,0.3801180124282837,0.2428925633430481,2068.2928569889737,2362.713752331131,4497.668636546416,0.07885855565499227,-0.7990483641624451
Dumb Ways to Die,65,Tangerine Kitty,43,Dumb Ways to Die,0.752,0.415,0.0,-8.575,1.0,0.0317,0.667,0.0,0.185,0.437,127.798,180MVaidIYWpB1MSYEv5BI,180023.0,4.0,Tangerine Kitty,201306357,274092,0.29288944602012634,0.13779547810554504,1708.1371878597297,2077.795478852765,3532.9369701468167,0.06599071963283669,-3.460820198059082
Bad Habits,27,Ed Sheeran,88,Bad Habits,0.808,0.897,11.0,-3.712,0.0,0.0348,0.0469,3.14e-05,0.364,0.591,126.026,6PQ88X9TkUIAUIZJHW2upE,231041.0,4.0,Ed Sheeran,201073106,1000000,0.32286080718040466,0.23888897895812988,1899.0983177918858,2166.84339829632,3890.605640706632,0.07675482687935371,-0.9085695743560791
PYRO,59,Chester Young,40,PYRO,0.718,0.977,1.0,-1.824,1.0,0.0668,0.143,0.0318,0.374,0.259,125.983,3aDhgouoRk6awklXL4QBGQ,148364.0,4.0,chesteryoung & Castion,200714039,554652,0.4870792031288147,0.3309331238269806,3378.453684789689,2893.260634229944,6870.666787351248,0.16749048380659828,6.730579853057861
WA DA DA,61,Kep1er,58,FIRST IMPACT,0.785,0.907,10.0,-2.657,1.0,0.0938,0.00122,3.11e-06,0.213,0.685,126.004,0hQNbQKW2dDATH1ngj4TI6,183693.0,4.0,Kep1er,200655139,410060,0.4704904854297638,0.3335014879703522,2537.8882894613853,2667.2848221288205,5602.582788615035,0.09624072567966331,7.702136993408203
#BrooklynBloodPop!,38,SyKo,55,DOGMA,0.691,0.815,1.0,-3.788,0.0,0.116,0.0164,0.0,0.366,0.509,132.0,1R5yFZdwMYGPxdvsTL37AW,145611.0,4.0,SyKo,200284501,1053200,0.4269767999649048,0.11203217506408691,3477.2183774533696,3023.8308726752402,7267.826885778469,0.14004620531395123,3.2898077964782715
Yours,69,Raiden,48,Yours,0.676,0.774,8.0,-3.988,1.0,0.0338,0.137,0.0,0.106,0.392,86.994,4KL3FJYexPrPuMdPagHPXp,235413.0,4.0,LeeHI 이하이,200039887,721652,0.29475635290145874,0.21917974948883057,2034.0216064440228,2366.5174513409456,4382.123501898704,0.07762556991340944,-3.0262861251831055
Coincidance,48,Handsome Dancer,29,Coincidance,0.931,0.608,7.0,-8.326,1.0,0.232,0.0309,4.22e-05,0.0497,0.831,129.981,4n8JDuLWUnkn1huTL0Y0KC,144231.0,4.0,Handsome Dancer,199735892,1085152,0.5372973084449768,0.17084898054599762,2594.168071004979,2587.5026530841387,5418.775566738826,0.10968962394785217,2.9279541969299316
Ropa Cara,61,Camilo,77,Ropa Cara,0.813,0.526,4.0,-4.787,0.0,0.125,0.105,0.000661,0.11,0.608,170.002,7BIy3EGQhg98CsRdKYHnJC,163320.0,4.0,Camilo,199425169,1200000,0.37019580602645874,0.23527337610721588,2058.805395880197,2330.442013708883,4559.20159779835,0.06949787907556114,2.5338191986083984
SIAL - MAHALINI REMIX,42,DJ Hengky,41,SIAL - MAHALINI REMIX,0.804,0.956,2.0,-6.585,1.0,0.0399,0.074,0.813,0.362,0.811,137.025,0mr7LxtgJ2QRsbQ5ZqJro0,279913.0,4.0,Mahalini Raharja,199082967,410600,0.35761767625808716,0.12244971841573715,2676.891317627658,2577.657546849067,5556.799732125581,0.12104159612035603,-3.5961520671844482
999,58,PlayaPhonk,58,999,0.856,0.539,2.0,-11.912,1.0,0.254,0.038,0.929,0.118,0.457,120.006,7H3bV5VsjmGfXdZHRqxH89,112640.0,4.0,Chips,199016502,259800,0.5246536135673523,0.26444876194000244,1372.07847739654,1594.3545993621042,2785.145658605239,0.05580805255901703,-1.7366818189620972
Paradise,0,Bazzi,69,Paradise,0.844,0.644,11.0,-6.273,0.0,0.0479,0.0828,0.0,0.113,0.591,122.061,7njKgVl3AnLflRad38o7AG,169038.0,4.0,Bazzi,198080566,6204728,0.3929111957550049,0.16439305245876312,2072.590230628882,2196.2984286210703,4137.549980801326,0.0945617864744582,-2.1272408962249756
Sex Talk,35,Megan Thee Stallion,75,Sex Talk,0.908,0.77,0.0,-6.285,1.0,0.394,0.132,0.0,0.107,0.591,139.93,3yqhrpvG25PVXaLvmvnUcX,131434.0,4.0,Megan Thee Stallion,197764824,814200,0.551092267036438,0.3829730451107025,1928.7433534837883,2283.4131906908638,4049.913010730094,0.07272971894349846,6.141244411468506
Blueberry Faygo,18,Lil Mosey,67,Clean Hip Hop,0.797,0.54,0.0,-8.111,1.0,0.0385,0.207,0.0,0.126,0.33,98.996,4VLx124t5jCk54lBeEwPaN,162547.0,4.0,lil Mosey,197509715,1100000,0.4190773069858551,0.2237151712179184,1871.37152113559,2276.4710877236253,4347.386211950344,0.055333187705592105,-0.3234761655330658
Close Eyes,0,DVRST,68,Close Eyes,0.784,0.572,0.0,-9.853,1.0,0.0573,0.0748,0.843,0.139,0.209,96.181,4cboAOd9H48uPTWknVyLBq,132346.0,4.0,DVRST,197296901,449300,0.47748830914497375,0.27531662583351135,1696.2357540045714,2041.9350176959554,3821.485225334994,0.045404298386706655,-1.569357991218567
Dunia Tipu-Tipu,75,Yura Yunita,65,Tutur Batin,0.48,0.325,1.0,-8.513,1.0,0.0354,0.907,1.52e-05,0.112,0.619,111.774,0mMqopQJOWADJSPRMYkvTF,218735.0,5.0,Yura Yunita,197268201,179664,0.20437780022621155,0.10757843405008316,1408.519602922235,1790.0472646580513,2561.359511809452,0.06030424608165635,-10.263097763061523
Señorita,9,Shawn Mendes,81,Digster Pop Sommerhits,0.755,0.528,9.0,-6.606,0.0,0.0285,0.0352,0.0,0.0859,0.779,116.957,7yaN2J1dsT0OjTiIdP5h5p,190960.0,4.0,Shawn Mendes & Camila Cabello,196926299,5100000,0.2944061756134033,0.17963054776191711,2283.0858717019337,2457.4021676666175,5075.7943073662445,0.0841701259553986,-1.6603306531906128
She Gon Go,53,Trill Ryan,34,She Gon Go,0.766,0.498,7.0,-10.147,0.0,0.0519,0.00195,0.0,0.306,0.496,104.006,7FknBUKLWwjWszRK1N0jqe,121010.0,4.0,Trill Ryan,196768138,641450,0.5359650254249573,0.33764156699180603,2030.6425235863646,2683.099285851268,5136.23144191116,0.042732167908281736,8.111132621765137
North Memphis,0,Pharmacist,56,North Memphis,0.715,0.948,1.0,-5.531,1.0,0.0574,0.000118,0.861,0.0609,0.951,167.374,3UoRLUFPhTSYqhbqSdlf1U,136229.0,4.0,Pharmacist,196641716,532900,0.5296509861946106,0.5263553857803345,1951.1148156212876,2352.373561693576,4398.627568767536,0.04653108673568111,6.662082672119141
Paper Planes,5,M.I.A.,65,Kala,0.447,0.848,2.0,-6.175,1.0,0.222,0.033,7.45e-05,0.65,0.485,172.247,1wgqttlPacpvmX5DKVboOa,205200.0,4.0,M.I.A.,196470146,229928,0.3366152346134186,0.08701174706220627,2085.5346151628723,2170.5603085490534,4265.528373600159,0.092045361781637,-2.6302883625030518
Shadow Rosebrook,0,Mya Williams,0,Shadow Rosebrook,0.454,0.109,9.0,-19.135,1.0,0.0394,0.865,0.357,0.121,0.284,171.505,4xJSpiVKx6XLwjQQOZSQ91,44755.0,4.0,Cardi B,196426216,1300000,0.3163365125656128,0.07054542750120163,1328.9789610670375,1664.9852705195608,2743.528880518996,0.04852624157157676,-10.924524307250977
Baby Shark,80,Pinkfong,64,Pinkfong Animal Songs,0.829,0.886,8.0,-1.746,1.0,0.112,0.259,0.0,0.0559,0.777,115.056,5ygDXis42ncn6kYG14lEVG,80927.0,4.0,핑크퐁 Pinkfong,196337139,5994018,0.45378464460372925,0.24886468052864075,2170.6500476843576,2082.3235613697448,4270.395010838936,0.10522215285168343,0.32187971472740173
Skate,43,Trees and Lucy,32,Day Off,0.721,0.241,5.0,-12.923,1.0,0.11,0.893,0.836,0.111,0.278,79.907,2el67ztWZN11RnAS8pTFRe,117386.0,4.0,Trees and Lucy,196215473,316500,0.32327693700790405,0.1659950464963913,790.7352755313248,1047.4220364304676,1347.1335207345685,0.03916529605263158,-1.528391718864441
Party,83,Bad Bunny,95,Un Verano Sin Ti,0.829,0.799,9.0,-5.389,1.0,0.0897,0.0151,0.000543,0.242,0.471,97.013,4tYFy8ALRjIZvnvSLw5lxN,227629.0,4.0,rauwalejandro & Bad Bunny,196039195,318600,0.4108635485172272,0.20829534530639648,2405.4539598015735,2468.2457006764866,4995.111461911039,0.09692930806162926,-1.823588490486145
24 (feat. Lil Baby),73,Money Man,64,Epidemic (Deluxe),0.868,0.638,2.0,-7.746,1.0,0.0736,0.146,0.0565,0.0931,0.459,126.03,0xUvi7wldroBzaZCengPa5,182857.0,4.0,Money Man,195873158,528430,0.502693772315979,0.2826502323150635,1368.2894197621497,1722.2118264809264,2927.932295193982,0.045427729839880034,2.8986103534698486
Girlfriend,0,Avril Lavigne,73,The Best Damn Thing,0.56,0.959,7.0,-2.433,1.0,0.102,0.000738,0.000206,0.209,0.67,163.983,5HbCnVLXRyZVxnreOPgJCK,216600.0,4.0,Avril Lavigne,195813917,538552,0.43491366505622864,0.17029373347759247,2577.592065687855,2373.72021525566,5213.09764377842,0.13319363904073142,2.3435211181640625
Legends Are Made,53,Sam Tinnesz,62,Legends Are Made,0.553,0.89,0.0,-4.879,1.0,0.0413,0.123,0.0,0.139,0.674,87.871,3VBvV5wMMgEkrXqILx8JnB,169758.0,4.0,Sam Tinnesz,195749826,1100000,0.350725382566452,0.20695358514785767,2220.0344723949092,2193.842998964999,4680.167533000556,0.10509063437258127,1.2637027502059937
YMCA - Original Version 1978,74,Village People,59,YMCA,0.723,0.969,6.0,-4.516,1.0,0.142,0.0643,0.0,0.115,0.728,126.653,54OR1VDpfkBuOY5zZjhZAY,286800.0,4.0,Party City,195274217,499200,0.4631783664226532,0.2193879336118698,2759.6283790073157,2537.9721710321924,5646.857520891786,0.1494193534732972,1.9769099950790405
Low (SZA) - Sped Up,48,ViralityX,48,Low (SZA),0.694,0.684,10.0,-8.267,0.0,0.0821,0.023,2.89e-06,0.374,0.27,85.319,3qVSOSK7UPPaNOuBvEEl3K,98448.0,4.0,xxtristanxo,194581661,282000,0.36692842841148376,0.2556476891040802,1977.262563169024,2172.3347301426084,4064.4337562584656,0.07599991836784056,-1.6960086822509766
NO,53,Meghan Trainor,76,Thank You (Deluxe),0.471,0.802,1.0,-3.599,0.0,0.27,0.0125,1.45e-06,0.702,0.653,88.615,3ge54HUrk1ht3EX5SMhIzZ,213507.0,4.0,Meghan Trainor,194150880,1084022,0.3758251965045929,0.22997699677944183,2349.5862114320853,2265.20938591501,4682.396686187839,0.11327595902670279,-3.094759702682495
Remember the Name (feat. Styles of Beyond),57,Fort Minor,58,The Rising Tied (Deluxe Edition),0.688,0.835,8.0,-4.162,1.0,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858,7vwkKw2Xd7Pks1X712Au0T,230493.0,4.0,Fort Minor,193909921,1400000,0.4356197416782379,0.20915977656841278,2174.348001850208,2161.8043840173523,4368.644416738221,0.10293758616727941,0.44476640224456787
Goo Goo Muck,43,The Cramps,55,Off The Bone,0.545,0.902,9.0,-7.274,1.0,0.0573,0.116,0.572,0.0709,0.652,142.062,2pkzHv4KUdJg3fFrCYtbQg,187000.0,4.0,The Cramps,193720874,257800,0.4439641237258911,0.11637020856142044,1865.7884336581524,2048.3956538254465,3584.7366569211977,0.09226229168682276,-0.8756012320518494
Eyes. Lips. Face. (e.l.f.),44,iLL Wayno,23,Eyes. Lips. Face. (e.l.f.),0.88,0.776,6.0,-6.459,1.0,0.265,0.0512,0.0,0.115,0.931,159.964,0UcTXmzMNrnS2rOLp94LlJ,139547.0,4.0,iLL Wayno & Holla FyeSixWun,193667632,1400000,0.4691232144832611,0.21638517081737518,2881.969706856796,2404.2878125976813,5361.3050809216575,0.15715872466379643,-1.2016606330871582
Romantic Homicide,1,d4vd,77,Romantic Homicide,0.556,0.55,6.0,-10.601,1.0,0.034,0.447,0.0104,0.321,0.196,131.969,4jonEzO6nIIBt5xPGsyOA0,132631.0,4.0,d4vd,193541482,174900,0.3813483715057373,0.15139621496200562,1368.4294537362828,1633.624492948182,2683.0087762129933,0.0624930083567144,-0.11572159826755524
Break My Stride,60,Matthew Wilder,56,'80s Pop Hits,0.901,0.654,10.0,-10.15,1.0,0.0655,0.2,0.0,0.165,0.781,110.131,2ZqT3GcisHUBsEaqhLGHwU,180240.0,4.0,matthew wilder,193338298,718358,0.35597261786460876,0.08985701203346252,2307.0896761288063,2285.9569674518584,4785.600228796802,0.11014597039473684,-4.019546985626221
Love Me Like You Do,32,Elena Gray,11,Love Me Like You Do,0.308,0.614,8.0,-7.512,1.0,0.0557,0.231,0.0,0.0961,0.144,189.57,2rSBW1DT8tEgGqa0849rAN,250421.0,4.0,Elena Gray,193089371,3385704,0.32764360308647156,0.09248708933591843,1551.2154465238789,1734.5700551936484,3010.810960704697,0.07356040175116099,-7.3986616134643555
Cure For Me,67,AURORA,70,Cure For Me,0.722,0.764,6.0,-5.86,0.0,0.0554,0.0933,1.82e-05,0.088,0.416,115.917,7kEva2rxsNMn07fyfZMRRn,201640.0,4.0,AURORA,192929896,806573,0.3314463496208191,0.23516219854354858,1848.9568331386106,2312.6285845799216,4075.833687324642,0.06640625,-0.01594306342303753
Kini Ecko Pergi Meninggalkanku,3,Ecko Show,39,Kini Ecko Pergi Meninggalkanku,0.806,0.736,4.0,-5.858,0.0,0.0654,0.292,1.67e-05,0.0774,0.418,107.954,5DHsjCQlY4aFkCJgzNg4MD,118611.0,4.0,3peneti,192918680,2100000,0.3646867573261261,0.20884139835834503,1807.4709352735133,2064.1394089760447,3767.598051183364,0.08216182366244196,1.053005337715149
Evoque Prata,29,MC MENOR HR,56,Evoque Prata,0.872,0.519,7.0,-4.467,1.0,0.244,0.306,0.0,0.276,0.52,86.768,1597vvneWf0zoQrg2D8yH6,107077.0,5.0,Mc menor sg 7lc 🔥🔥 & Dj Escobar & Mc menor HR,192340133,2200000,0.3089161217212677,0.22795887291431427,2252.5964855190773,2348.0841895479616,4497.397804850764,0.08766424692821208,-3.2731356620788574
All Right,0,Christopher Cross,63,Essential 80s,0.725,0.64,4.0,-5.699,1.0,0.0356,0.323,1.98e-06,0.266,0.508,132.702,2CaRRPNqAtSXtMdtkKFKXb,255587.0,4.0,Christopher Colarusso,192253638,183040,0.38449370861053467,0.13410508632659912,1996.5357534103673,2247.2165819289116,4257.686754350691,0.08433887021091331,2.351092576980591
Someone You Loved,91,Lewis Capaldi,80,Divinely Uninspired To A Hellish Extent,0.501,0.405,1.0,-5.679,1.0,0.0319,0.751,0.0,0.105,0.446,109.891,7qEHsqek33rTcFNT9PFqLf,182161.0,4.0,Lewis Capaldi,192179842,1493100,0.24637441337108612,0.18058523535728455,1550.4082048234905,1716.8393019906446,3112.9478430969425,0.07497006820820433,-1.804213285446167
Tukoh Taka - Official FIFA Fan Festival™ Anthem,43,Nicki Minaj,86,FIFA World Cup Qatar 2022™ (Official Soundtrack),0.963,0.905,7.0,-4.074,1.0,0.111,0.646,0.0853,0.107,0.628,123.998,6NJeiMAZRO8u4V1Sy83ZZV,178530.0,4.0,Nicki Minaj & Juan Luis,191704712,292500,0.39410144090652466,0.31741583347320557,1856.7922717644803,2247.4006379157854,3995.0258426252904,0.06854625973539087,2.6987428665161133
Cats on Mars,54,SEATBELTS,51,COWBOY BEBOP Vitaminless,0.838,0.469,0.0,-11.001,1.0,0.0447,0.141,0.056,0.0932,0.969,134.93,3uhJllxR54wXP82uVAJbcg,165707.0,4.0,Seatbelts,191293494,521432,0.35023126006126404,0.15970808267593384,2625.681888532604,2714.719540735353,5874.976974817991,0.1185686329939048,-3.173100471496582
"My Heart Will Go On - Love Theme from ""Titanic""",0,Céline Dion,72,Let's Talk About Love,0.428,0.276,4.0,-11.729,1.0,0.0312,0.732,5.33e-06,0.117,0.0382,99.195,3oEHQmhvFLiE7ZYES0ulzv,280000.0,1.0,Celine Dion,190776241,1126820,0.23022158443927765,0.08574479818344116,1673.2483461226593,1942.148902970392,3232.6596192162106,0.07405435190112229,-6.718457221984863
Running Out Of Time,60,Lin-Manuel Miranda,70,Vivo (Original Motion Picture Soundtrack),0.519,0.796,7.0,-6.336,1.0,0.0663,0.00361,0.000788,0.087,0.201,136.142,6ZYv8ozQzQr1ClAe8dnUZN,134835.0,4.0,Jada Banks-Mace,190343586,190700,0.4586426317691803,0.2000175416469574,2114.907127329917,2412.301032108373,4536.018404650615,0.0744602451383514,5.178150177001953
3 Vets,54,The Future Kingz,35,3 Vets,0.918,0.602,11.0,-6.591,1.0,0.264,0.179,0.0,0.11,0.898,145.013,7B2rgsfMqzDCwyChJn0TKr,175412.0,4.0,thefuturekingz,190265476,167900,0.34958845376968384,0.22048218548297882,2870.034553320853,2635.65232929635,5935.518275399695,0.12609523147252322,-7.320116996765137
Love Songs - Bonus,79,Kaash Paige,64,Parked Car Convos,0.641,0.355,5.0,-10.599,1.0,0.0906,0.831,0.000855,0.11,0.453,120.032,6qL5UWxRSQYml9O99ozoLv,148640.0,4.0,Kaash Paige,189775005,3100000,0.32246124744415283,0.2332121878862381,1031.7923477235327,1457.1059160521334,1997.871252479199,0.03680212062209752,-0.11740076541900635
Line Without a Hook,0,Ricky Montgomery,66,Montgomery Ricky,0.432,0.652,8.0,-4.969,1.0,0.0285,0.262,0.0,0.258,0.507,190.028,5jvgec3P4jyoZUPTy2pWDR,249587.0,3.0,ricky montgomery,189523258,271200,0.3538462817668915,0.24474209547042847,2017.7063822535442,2329.6774533984435,4289.853226511102,0.0811013614430147,2.8575384616851807
Little Things,55,Adrián Berenguer,45,Immaterial,0.309,0.22,0.0,-12.363,1.0,0.0366,0.928,0.934,0.115,0.361,160.043,0awKSn8GziBuAXDeHp2Bm8,184500.0,3.0,Adrian Berenguer,189114354,288340,0.22319336235523224,0.07489719986915588,698.4636695493245,860.1872403268547,1200.85107195119,0.04443189308001161,-8.96845531463623
МАЛИНОВАЯ ЛАДА,57,GAYAZOV$ BROTHER$,47,МАЛИНОВАЯ ЛАДА,0.762,0.883,4.0,-4.613,0.0,0.0408,0.0567,0.0,0.226,0.82,117.012,77B4S4jkrAkL3Ng5hEHoUU,213124.0,4.0,GAYAZOV$ BROTHER$,189020423,923548,0.44096100330352783,0.2715733051300049,2991.6575095079806,2949.780369285455,6626.355764666578,0.11449949660168343,6.668737411499023
Malvadão 3,71,Xamã,72,Malvadão 3,0.821,0.609,6.0,-6.541,0.0,0.268,0.378,0.0,0.136,0.516,133.133,0NBgyml7T0IvUNbXIkcSpH,141770.0,4.0,Xamã & Gustah & Neo Beats & Bagua Records,188486242,1600000,0.38982096314430237,0.2978217899799347,2204.921550894306,2447.2381802504638,4808.316758099724,0.0825125396067144,1.009324073791504
