track_name,track_pop,artist,artist_pop,album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,artist_name,total_likes_count,number_of_videos,chroma_stft,rmse,spec_cent,spec_bw,rolloff,zcr,mfcc
حزين من جدي,0,غريب ال مخلص,39,حزين من جدي,0.376,0.442,7.0,-9.938,0.0,0.0456,0.607,0.0,0.131,0.648,144.533,6zgL8Krj7e501kje22i4qZ,265116.0,4.0,المنشد / غريب آل مخلص,38275329,543500,0.292906105518341,0.1641437709331512,748.6284474393658,1362.9366032391315,1117.47657610536,0.0255017354392414,-1.910029411315918
Never Felt So Alone,83,Labrinth,77,Never Felt So Alone,0.436,0.409,5.0,-4.438,1.0,0.0533,0.499,0.000166,0.38,0.363,98.357,2NbsBSshscKIPRG3kwBbfo,160166.0,3.0,Labrinth,38224813,801800,0.2862215042114258,0.2253657728433609,1584.0896300379347,1755.7427329503032,3009.106804342831,0.0708816575561145,-0.1591280698776245
Recuérdame (Reencuentro),52,Luis Ángel Gómez Jaramillo,48,Coco (Banda Sonora Original en Español),0.585,0.0413,1.0,-19.447,1.0,0.0953,0.973,0.0,0.111,0.354,77.968,0rUeyAypoUUFzobbSWOe0U,73650.0,4.0,Luis Ángel Gómez Jaramillo & Rocío Garcel,38204790,304700,0.2109515368938446,0.010300513356924,1331.5119116425997,1904.4508698851685,2733.0251404375485,0.0417650535748839,-20.53892707824707
Soy Malo,26,Formula 2,7,Soy Malo,0.488,0.756,3.0,-8.041,0.0,0.545,0.434,0.0,0.106,0.57,69.083,5MnJ6tGWbP6vgPha9XqYP6,229329.0,1.0,💤🛹🎧,38191372,158900,0.295887291431427,0.1188911572098732,1393.2990737306336,1579.6910594640044,2755.433338271575,0.0774870597910216,-5.829927444458008
Не грусти,51,NLO,50,Не грусти,0.769,0.821,1.0,-2.866,0.0,0.0319,0.0856,0.0,0.121,0.684,104.013,21HaVKuhtUswIXMx9Nglp2,143052.0,4.0,NLO,38184070,149700,0.3190845549106598,0.2425303012132644,2545.6564606807424,2478.30047235262,5427.700512770898,0.1234981194369195,-2.065559864044189
Something New,60,Zendaya,68,Something New,0.469,0.773,0.0,-4.741,1.0,0.196,0.104,0.0,0.0753,0.308,204.103,1z15fhSgN6U2k4gqA1Zu4j,212907.0,4.0,chrisbrownofficial,38175471,341700,0.3558606207370758,0.1669102311134338,1949.0179810362383,2056.242411832005,4251.715957121953,0.0935043476683436,-1.0856186151504517
The Cuppycake Song,52,Amy Castle,30,Balloons (Songs to Delight the Imagination of Children & Parents),0.594,0.203,5.0,-6.563,1.0,0.0358,0.426,0.00101,0.0938,0.578,120.08,3PItqZ3Gi5aHCvtyxQOJzt,42919.0,4.0,✨Amy Castle✨,38157792,499700,0.2125761955976486,0.1184497997164726,2185.7685357812397,2133.005922819333,4326.015507842734,0.1052646696013931,-8.336856842041016
City Slums (feat. DIVINE),58,Raja Kumari,54,City Slums (feat. DIVINE),0.777,0.796,5.0,-3.528,1.0,0.182,0.00387,1.24e-05,0.0852,0.768,166.97,6xzQ1uSk2Rzz6Xdf8xBnWn,227990.0,4.0,Raja Kumari,38128092,196100,0.4674257934093475,0.2307067662477493,2382.404291706968,2513.542253623601,5195.918580991196,0.0923274840363777,5.036806583404541
Shanley’s Delight,24,Brian Byrne,22,Wild Mountain Thyme (Original Motion Picture Soundtrack),0.554,0.479,4.0,-11.772,0.0,0.0604,0.802,0.296,0.344,0.93,87.984,0QZy60JyuhKdv3hbwVniwQ,93261.0,4.0,Brian John,38043444,1400000,0.2296669632196426,0.1441711634397506,1522.4378351376913,1942.0800421759727,3237.5054232476296,0.0636863117985681,-2.031813144683838
"I Choose - From The Netflix Original Film ""The Willoughbys""",3,Alessia Cara,71,Kids Pop,0.65,0.63,0.0,-6.451,1.0,0.0825,0.388,0.0,0.16,0.411,137.997,6YgOo0NyJJkhtekYN6a9bN,217348.0,3.0,Alessia Cara,38026459,169500,0.2756360173225403,0.1341065019369125,1871.430845069313,2049.225103641609,3763.8689070663218,0.079598913989938,-9.38755226135254
Allah Allah Aghisna,60,Nazwa Maulidia,46,Allah Allah Aghisna,0.712,0.455,11.0,-5.503,0.0,0.026,0.829,0.0,0.134,0.245,119.94,42WwtFZzZGTimVOkw6PnWg,239147.0,4.0,Nazwa Maulidia,37991445,551300,0.2990951836109161,0.2109809070825576,1290.618946121771,1682.5247289498686,2581.22605834583,0.0584973787006578,2.146821975708008
San Vicente,20,Milton Nascimento,57,Miltons,0.389,0.516,9.0,-11.351,1.0,0.0395,0.894,0.0668,0.0746,0.527,156.36,5PCyhhqUoJy54W2gnHbnq4,383400.0,3.0,Liton  Biswas,37988741,284900,0.2625260055065155,0.0220825392752885,1605.4670231697817,2006.1022772306883,3116.1394904641543,0.0701960985874613,-10.793365478515623
Apna Sa Laage (RVCJ Originals),32,Rohan Rohan,28,Apna Sa Laage (RVCJ Originals),0.627,0.566,3.0,-10.278,1.0,0.0377,0.631,0.0,0.196,0.463,117.952,1NAH5JianASChpPh5agdBX,257996.0,4.0,Apna Dance,37986517,522400,0.247148185968399,0.0421181209385395,1009.2238563658276,1140.5598973526196,1578.140457200561,0.0631594820288312,-12.758109092712402
СМУЗИ,51,The Limba,50,Я дома.,0.819,0.254,1.0,-10.3,0.0,0.247,0.198,4.71e-05,0.106,0.248,169.044,3sSags381KPFiIz546e0GK,155781.0,4.0,thelimba,37951012,843100,0.4124481379985809,0.1848980784416198,1187.0686461413443,1676.8781133702305,2432.6186236213234,0.0330251215412151,-3.0256118774414062
I Love You Daddy,26,The Kiboomers,62,Kids Pop Songs for Father's Day,0.83,0.422,4.0,-7.19,1.0,0.0359,0.799,0.0,0.218,0.536,125.118,3Gt12F2TnHKRzGC9owe7BW,106967.0,4.0,The Kiboomers,37910988,588400,0.2402825951576233,0.1692372858524322,1777.4593981949265,1978.0076686540915,3425.029289316467,0.0776170665634675,-6.703555107116699
Моя голова винтом (My head is spinning like a screw),21,kostromin,44,Моя голова винтом (My head is spinning like a screw),0.833,0.748,1.0,-5.963,1.0,0.229,0.0331,1.44e-06,0.0728,0.484,119.925,4KrhaZm4JRkNO4HRdLvJIG,140000.0,4.0,kostromin,37737924,1781700,0.3535603582859039,0.3143640160560608,2098.6777682595343,2148.097038725149,3821.5268917497096,0.0800732119533668,-2.809271335601806
Middle,0,DJ Snake,76,Encore,0.611,0.7,9.0,-5.331,1.0,0.0436,0.0199,0.0,0.0549,0.213,104.981,4OZEu0Vwq0RB2LAq14v99n,220573.0,4.0,DJ Snake,37730939,807500,0.2596071362495422,0.1366128325462341,1847.0962227190955,1758.017267907414,3588.5949669238585,0.0943569502225232,-9.000775337219238
Todo Mundo Menos Você,59,Marília Mendonça,79,Festa das Patroas 35%,0.778,0.641,7.0,-5.258,1.0,0.0449,0.753,0.0,0.104,0.434,131.914,6H1OZfzhdwK4lmaPnOLJ0b,206171.0,4.0,Maiara e Maraisa & marília mendonça,37679052,160900,0.2903707921504974,0.1822135299444198,1373.2779865914845,1781.9600193932372,2585.9676963404604,0.0560469022107198,-8.197144508361816
Lily,76,Alan Walker,80,Different World,0.423,0.634,6.0,-5.877,0.0,0.0578,0.196,0.0,0.189,0.467,150.978,0lks2Kt9veMOFEAPN0fsqN,195840.0,4.0,Alan Walker & k-391 & Emelie Hollow,37650200,1189800,0.248686671257019,0.1514589339494705,2172.188364654864,2481.085640386544,4580.222304022349,0.0841298767656733,-5.795948505401611
Dissolve,66,Absofacto,49,Thousand Peaces,0.688,0.582,6.0,-10.668,0.0,0.0542,0.23,0.000157,0.0663,0.872,85.486,7pBrj5rt4SSxXwFKOyZfHR,224661.0,4.0,Absofacto Presents: NITESHIFT,37562711,1095408,0.4418669044971466,0.141284629702568,1890.224791160444,2131.8449731036694,3998.859152779122,0.0701352523945433,-0.935180962085724
FWM,53,Big Boogie,54,UNDERRATED,0.778,0.393,1.0,-8.917,1.0,0.202,0.000983,2.29e-06,0.113,0.224,142.066,2QYJAvLwNrFfmQAwT6Bt59,158858.0,4.0,Big Boogie,37555322,247400,0.6507505178451538,0.3776504099369049,2366.286386229905,3000.5841335473874,5973.255547207576,0.0364593411377709,10.132360458374023
Guaya,0,Cosculluela,71,Guaya,0.813,0.476,9.0,-7.08,0.0,0.22,0.143,9.38e-05,0.139,0.406,171.783,2Z4v2F42dR968RZQl5Yofp,207209.0,4.0,🕷 COSCU EL PRINCI 👑,37505154,343300,0.3613575100898742,0.1106553450226783,1579.6457182778422,1982.1187904156943,3177.2974539836496,0.0599096906443498,-1.650434970855713
Sum 2 Prove,47,Lil Baby,86,Sum 2 Prove,0.822,0.534,4.0,-7.645,0.0,0.338,0.0183,0.0,0.0848,0.431,124.019,5lH0a1PZW7b0tmD4Rw6i9B,207519.0,4.0,Lil Baby,37429045,163400,0.4811592996120453,0.264639139175415,1438.8023295916528,1823.3861753621409,2996.2235489127806,0.0483152785168343,0.287849873304367
ПОЛЮБИ МЕНЯ СИЛЬНЕЙ,43,Nikitata,49,ПОЛЮБИ МЕНЯ СИЛЬНЕЙ,0.821,0.509,4.0,-8.117,1.0,0.461,0.553,0.0,0.225,0.679,170.034,3LNiQtG73eBkTZyiPljetH,106323.0,4.0,Nikitata,37320225,178800,0.3479119837284088,0.1735580712556839,2066.2933591450715,2241.8476779673992,4271.71583618542,0.0886253144349845,-2.183459758758545
CUFF IT,89,Beyoncé,85,RENAISSANCE,0.78,0.689,7.0,-5.668,1.0,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,1xzi1Jcr7mEi9K2RfzLOqS,225389.0,4.0,Beyoncé,37305498,2747600,0.323739230632782,0.2025153338909149,1927.257256671335,2132.812046368427,4257.674254426277,0.0694304191660216,-2.144333600997925
Hasbi Rabbi,56,Sami Yusuf,49,My Ummah,0.772,0.683,7.0,-5.011,0.0,0.0728,0.573,7.67e-05,0.125,0.759,91.978,1VQI2F0o229lNoyFC9d6eh,258413.0,4.0,Sami Yusuf,37257136,1161248,0.3493355214595794,0.0910486057400703,1072.8173346896904,1357.1317350564077,1738.731152797262,0.0535091246613777,-7.162426948547363
Anh Sẽ Đón Em - Cukak Remix,45,Nguyên,39,Anh Sẽ Đón Em (Cukak Remix),0.784,0.746,2.0,-9.267,1.0,0.0533,0.259,0.00107,0.375,0.667,149.957,6TAwLpBmMXQbLs8vgZ43xS,232020.0,4.0,Nguyên & Trang,37236850,324500,0.335141509771347,0.1220608428120613,2353.152362155984,2399.159233114812,4787.279385309839,0.1066346537587074,-6.442066669464111
There's Nothing Holdin' Me Back,1,Shawn Mendes,81,Illuminate (Deluxe),0.857,0.8,2.0,-4.035,1.0,0.0583,0.381,0.0,0.0913,0.966,121.996,79cuOz3SPQTuFrp8WgftAu,199440.0,4.0,Shawn Mendes,37222801,1700000,0.2995921969413757,0.11346485465765,1803.1966740958928,2114.514848081321,3673.252788342928,0.0652959014609133,-6.929566383361816
First Gate,20,Laryssa Okada,21,Manifold Garden (Original Soundtrack),0.088,0.101,8.0,-24.504,1.0,0.0374,0.863,0.96,0.0968,0.0305,69.512,0t2GIaI9N1RMUh4GsQFMNl,105987.0,4.0,Lary,37193642,181300,0.3882298767566681,0.1316009312868118,715.979712812225,803.113594135291,1296.300494781589,0.0394392928840944,-0.1573622822761535
Olivia,72,One Direction,83,Made In The A.M. (Deluxe Edition),0.64,0.681,6.0,-5.362,1.0,0.0334,0.0438,0.0,0.166,0.676,118.062,5dONhl6aXFuN86UBdayF6W,177973.0,4.0,One Direction,37185853,179100,0.359133780002594,0.1779560297727584,1689.2396236367374,1938.90267751457,3471.1540104065884,0.0667486515576625,-3.8149077892303462
Abhi Mujh Mein Kahin,69,Ajay-Atul,67,Agneepath (Original Motion Picture Soundtrack),0.334,0.387,2.0,-9.483,1.0,0.0332,0.755,3.94e-05,0.113,0.42,129.959,73y649QhnXdcm6fRdvfraO,364787.0,1.0,Ajay-Atul & Sonu Nigam,37166296,235890,0.2953944206237793,0.0217343233525753,843.4381633192393,1045.4530046748098,1470.14944354078,0.0443462926905959,-16.214725494384766
Come Check This,57,FETISH,46,Come Check This,0.752,0.861,11.0,-6.852,1.0,0.0989,0.114,0.649,0.201,0.482,125.015,3ImnbJHoSy5uUhC0ydBVI9,191905.0,4.0,FETISH,37141292,182600,0.571402370929718,0.2996241450309753,2167.909240570716,2335.5144971856544,4604.747155723926,0.0681813715412151,2.669989585876465
Dj pak wong wong,0,VARENZY REMIX,0,Dj pak wong wong,0.858,0.668,1.0,-7.871,1.0,0.0489,0.000916,0.599,0.202,0.888,105.038,15ZKLcrqurhKOzX1ALdMcL,95348.0,4.0,@djrizal,37118827,1322200,0.4590638279914856,0.2629121840000152,1894.12258811224,2118.790560029868,4087.016953034298,0.0736480807372291,6.258706092834473
PadaMu Kubersujud - Religi Islam,56,Afgan,65,PadaMu Kubersujud (Religi Islam),0.474,0.477,9.0,-7.501,0.0,0.0295,0.755,0.0212,0.0959,0.17,99.0,7zEfPbCxwSJXB4DGDBOrjc,204253.0,3.0,Afgan,37018910,170700,0.2577038705348968,0.1143753007054328,1344.237166399316,1599.6719894785674,2518.5181041989163,0.0646719445385062,-6.636759281158447
Bismillah Cinta,44,Ungu,59,Bismillah Cinta,0.578,0.523,9.0,-5.119,0.0,0.0302,0.305,0.0,0.108,0.371,108.006,42OdOz68Ti3lKXVNcHZtxb,243551.0,4.0,Ungu_Band & Lesti Kejora,36995694,744800,0.2299117445945739,0.0999960675835609,1114.8143545274318,1276.360536963186,2098.912308164425,0.0515363474748452,-12.300748825073242
Talk About,69,Rain Radio,53,Talk About,0.814,0.874,6.0,-5.316,1.0,0.0425,0.000222,0.522,0.276,0.434,123.992,1olCzMxaeiQKNO64ssWVGr,161041.0,4.0,Rain Radio & DJ Craig Gorman,36975342,177752,0.3969837725162506,0.1613399684429168,2729.4226418290496,2532.115446173539,5501.000069538506,0.1353706855892028,-0.5846764445304871
Feliciano,22,Los MyM de Martin y Manuel,27,Soy Yo,0.688,0.61,2.0,-5.612,1.0,0.0508,0.291,0.0,0.26,0.625,100.731,2R4jEUaQ1O8kR5anapYvbX,167424.0,3.0,José Feliciano,36913769,811766,0.3235563039779663,0.2437959313392639,2398.6010432307107,2631.0405592592656,4941.536785869776,0.098728805872678,-2.199180126190185
Dianita (En Vivo),23,Grupo Recuerdo 89,32,En Vivo 2016 Vol .4,0.685,0.634,0.0,-7.86,1.0,0.0667,0.0442,0.129,0.368,0.849,151.269,5iwZcQwYIaMTF64kAw9lrS,268459.0,3.0,Diana❤️🌹🎤,36897118,300000,0.3505142629146576,0.1318939328193664,2731.343126875505,2619.8242064673664,5665.599074230844,0.1365823184742647,-4.478685855865479
Bumble Bee,71,Bambee,49,On Ice,0.639,0.991,10.0,-3.106,0.0,0.0311,0.00889,0.0107,0.324,0.972,138.022,2p9InWsxSanp9HH1nQKN8H,196920.0,4.0,Bambee,36888739,200860,0.3408726155757904,0.210855022072792,2569.750240585226,2323.007075322725,5233.810018533523,0.1296424511416408,-2.3782107830047607
Sevmedim Deme,60,Kurtuluş Kuş,65,Sevmedim Deme,0.653,0.704,7.0,-7.622,0.0,0.192,0.202,0.0,0.311,0.739,170.054,2NHNe4YiDnp9bMnfrdsfnF,151235.0,4.0,burakbulut & Kurtuluskus,36844358,298400,0.3674814701080322,0.1261000782251358,2019.1903588695168,2197.628800279524,4168.724792291506,0.0894457932227167,-0.0978813394904136
PAM,56,Justin Quiles,77,La Última Promesa,0.888,0.834,11.0,-4.315,1.0,0.0809,0.296,0.000638,0.0801,0.795,112.957,7uF2XRp2srFB1mvTMEChoh,201000.0,4.0,ELALFAELJEFERD & JQuiles & daddyyankee,36825325,157200,0.3815088272094726,0.2551440894603729,2252.5250910859786,2324.8277610681907,4563.547404853183,0.1000647766302244,-1.6262422800064087
อยากโดนช้อนแกง,31,แจ็กแปปโฮ ft.ป๋าเพชร,10,อยากโดนช้อนแกง,0.74,0.946,11.0,-2.699,0.0,0.0545,0.00662,0.0168,0.722,0.809,150.101,3JP0OmMcIZJ6PLCGPlDgLA,254458.0,4.0,แจ็ก แปปโฮ,36775953,408000,0.4283597767353058,0.2645108103752136,2414.434095263427,2369.8763958507598,4787.721049305825,0.1104071177196207,3.239104747772217
Мармеладка,23,Артур Бабич,20,Мармеладка,0.688,0.873,0.0,-5.441,1.0,0.149,0.162,0.0,0.0818,0.629,159.995,2wuTDLdFfKC80XktIUKxgq,148985.0,4.0,Бабич или БабиТч?🤨,36715560,253200,0.3948544263839721,0.3060157597064972,1816.5762010985145,1959.3841122133736,3764.443903589396,0.073948532435178,1.314552903175354
Suds in the Bucket,70,Sara Evans,53,Restless,0.511,0.903,10.0,-3.163,1.0,0.0397,0.052,0.000529,0.304,0.898,161.992,6NhpIdjYoufuNNlBsgOztc,227267.0,4.0,Sara Evans,36711122,162000,0.3842212259769439,0.2171903848648071,2270.292166864473,2399.2442659405674,4753.796254444417,0.1055594523993808,3.383700370788574
Red Nose,0,Sage The Gemini,61,Remember Me,0.859,0.46,11.0,-5.699,0.0,0.123,0.413,0.0,0.233,0.761,97.513,1PhmFufQowjegRYc4jAqOq,193200.0,4.0,globalgemini,36565257,290200,0.3179775476455688,0.1379356533288955,2747.544946968705,2561.777282870897,5546.591460520269,0.1412871275154798,-9.478450775146484
La Da Dee,68,Cody Simpson,52,Surfers Paradise (Expanded),0.657,0.828,5.0,-5.544,1.0,0.0728,0.00847,0.0,0.326,0.566,115.954,0ccwMrlZONy5yXrirq7lTe,196787.0,4.0,Cody Simpson,36554906,171900,0.3487498462200165,0.1742671579122543,2883.1760390680224,2711.530101034564,6085.746533656637,0.1320196098587461,-3.8234996795654297
Тлеет (Remix),32,Bula,36,Тлеет (Remix),0.86,0.664,8.0,-4.329,1.0,0.0664,0.00618,9.79e-05,0.0503,0.663,127.994,4RoIvMdrpOZD3IG9gcJG0D,213750.0,4.0,Swanky Tunes,36515938,394506,0.3432887494564056,0.1882098019123077,1759.067601751066,1821.0923391192796,3652.111249516254,0.0730588930679179,-5.927980422973633
La Gallina,33,Fito Olivares y Su Grupo,56,30 Exitos Inolvidables,0.756,0.781,5.0,-7.838,1.0,0.0425,0.391,0.0161,0.207,0.966,91.52,39m3zbcQzjQ5r6s29G6yxY,146720.0,4.0,Fito Olivares Y Su Grupo,36515221,251700,0.3222832083702087,0.1625354290008545,3135.1646005333696,2551.698931010104,5946.2973768866095,0.1580802988341718,-2.048417568206787
Unbreakable (with Sam Gray),0,TELYKAST,51,Unbreakable (with Sam Gray),0.717,0.796,9.0,-5.474,0.0,0.0599,0.345,0.0,0.0737,0.379,123.996,1ymsN94JMOSZncP5WETfSh,183091.0,4.0,TELYKAST,36457996,338900,0.3154489398002624,0.2235744446516037,1611.2832414184645,1956.952356098452,3483.2706038058727,0.0661745809549148,-2.824887275695801
The Search - Edit,74,NF,79,The Search (Edit),0.831,0.851,2.0,-3.397,1.0,0.207,0.552,0.0,0.106,0.496,119.958,4tZDUt8vHpvjfOXcHwOvtq,197695.0,4.0,NF,36424968,171400,0.3558866381645202,0.1438165605068206,2189.552692238599,2271.294342144364,4304.215639663555,0.1020341524767801,-1.7109380960464478
Ya Lili (feat. Hamouda),0,Balti,52,Ya Lili (feat. Hamouda),0.69,0.596,7.0,-8.087,0.0,0.33,0.508,0.0,0.344,0.544,91.804,5TZQdpK6xwY3QeS4AJz38P,200412.0,4.0,Balti,36284881,1400000,0.2983307838439941,0.2171932309865951,2033.0661715556396,2400.53191257325,4202.899585641206,0.077340424245356,3.38529634475708
มั่นมากแม่,26,Popang,7,มั่นมากแม่,0.725,0.758,9.0,-7.849,0.0,0.102,0.0959,2.2e-05,0.703,0.598,132.025,6HhkLHmD3KGsdJ3P3rohHG,225455.0,4.0,POPANGPOPA,36284336,601690,0.4072549641132355,0.1539733409881591,2473.888849459174,2214.0911813484627,4840.937394180534,0.1329632927389706,-2.718740940093994
GUMMO,0,6ix9ine,71,GUMMO,0.69,0.771,1.0,-4.939,1.0,0.157,0.0555,0.0,0.138,0.629,78.518,0lcJ1p6R8PWT5u7GW4J9YH,157643.0,4.0,6ix9ine,36253497,559248,0.3426809310913086,0.2043981105089187,2014.452884741588,1901.2508496123376,4017.634039249952,0.0994937294407894,-4.3477783203125
Blanco,59,J Balvin,84,Blanco,0.87,0.706,9.0,-5.395,0.0,0.126,0.0253,0.0063,0.0872,0.593,100.013,2rc7BkzO8qepMFAxHtOrXc,145800.0,4.0,J Balvin,36178472,887296,0.4155258238315582,0.3097053170204162,1686.3445968375545,2027.868611171256,3323.588236049971,0.0586920109326625,1.3246304988861084
PARA COM A MÃO NO CHÃO vs TU JOGA PRA TRÁS ENCOSTA ENCOSTA,59,DJ DUARTE,49,PARA COM A MÃO NO CHÃO vs TU JOGA PRA TRÁS ENCOSTA ENCOSTA,0.878,0.946,11.0,-3.951,1.0,0.131,0.161,0.0422,0.0754,0.828,130.018,2agDFh9JC6ySYZSAmJNaDc,177231.0,4.0,DJ DUARTE 🚀 & MC TOPRE,36151413,196704,0.3964655995368957,0.2489450722932815,2201.914650085238,2224.372826360451,4462.723014524478,0.0964729616147445,-1.5110411643981934
Corazón Sin Cara,37,Prince Royce,74,Number 1's,0.702,0.816,11.0,-3.17,1.0,0.03,0.0566,0.0,0.123,0.961,127.097,0oanVoO2VZ3ypnuSSpLD2T,212333.0,4.0,Prince Royce,36077279,238440,0.3657848238945007,0.1459265649318695,2541.6755391196707,2583.615599398736,5487.916815317822,0.1111202653347523,1.8396261930465696
Sicko Drop,13,KVSH,62,Sicko Drop,0.838,0.711,0.0,-5.487,1.0,0.0855,0.0251,0.769,0.0961,0.291,123.985,5OJbBrGPY4scEGwMysuyLb,147976.0,4.0,KVSH,35979267,182000,0.5592947006225586,0.3295655250549316,2689.243568298391,2557.06446870996,5482.333515745937,0.1249270601538312,4.718085289001465
"공부할 때 듣기 좋은 백색소음 2 (ASMR, 백색소음, 화이트노이즈, 시험, 시험기간, 중간고사, 기말고사, 공부, 집중, 집중력)",25,백색소음공부,12,"공부할 때 듣기 좋은 백색소음 2 (ASMR, 백색소음, 화이트노이즈, 시험, 시험기간, 중간고사, 기말고사, 공부, 집중, 집중력)",0.165,0.993,11.0,-29.859,1.0,0.0561,0.179,0.881,0.896,1e-05,127.761,2wQjrEF5lHygwY0O5nfhEQ,206000.0,4.0,ZOEY ASMR 조이,35945438,458900,0.7482934594154358,0.0184070281684398,3455.5659578340646,3019.339786343737,7114.223647929566,0.1932134953076625,-3.85817813873291
Dj Salting,53,DJ Mbon Mbon,37,Dj Salting,0.846,0.933,10.0,-5.815,1.0,0.0487,0.0164,0.286,0.107,0.954,130.065,0qcX3RGz46G35JkQS157oN,271426.0,4.0,DJ Mbon Mbon,35942663,417020,0.4315621554851532,0.2271667122840881,2442.954460045974,2474.066877032688,5206.64351613898,0.1077582297310371,3.257066249847412
I'm Single and I'm Lit,30,Rontae Don't Play,18,I'm Single and I'm Lit,0.87,0.419,1.0,-16.539,1.0,0.911,0.00672,0.0,0.0432,0.395,137.818,5JuKgBkx9z3dl4NL3HKSkF,125936.0,4.0,Rontae Don’t Play,35941534,244920,0.5636962652206421,0.1307063847780227,3230.709011699905,2439.3512355650064,5715.082108347039,0.2197057765334752,-7.943160533905029
Sexy Bitch (feat. Akon),80,David Guetta,87,One More Love,0.813,0.627,11.0,-5.018,0.0,0.0486,0.0771,0.000616,0.131,0.801,130.011,127uq83uGFapbddqiMUKky,195853.0,4.0,AKON & David Guetta,35935459,271512,0.5040582418441772,0.2751151025295257,1571.6784250070314,1954.9684349701824,3280.4134971217104,0.0510529792714783,4.342772483825684
B.I.B.O.,58,Dardan,69,B.I.B.O.,0.827,0.699,4.0,-4.802,0.0,0.0415,0.285,0.00915,0.3,0.806,136.996,5F3sqL2deoeV2kr8Vn9H4V,136000.0,4.0,MISTER DARDY & Nimo,35764125,227000,0.3821001648902893,0.2121395170688629,2183.4524716889846,2315.120499782496,4476.022934101684,0.0958773491921439,-3.095220804214477
Ojitos Lindos,90,Bad Bunny,95,Un Verano Sin Ti,0.647,0.686,3.0,-5.745,0.0,0.0413,0.08,1.34e-06,0.528,0.268,79.928,3k3NWokhRRkEPhCzPmV8TW,258299.0,4.0,Bomba Estéreo & Bad Bunny,35763439,1957800,0.2970989048480987,0.1067747920751571,1440.512738119143,1700.2890260504869,2924.1406514548667,0.0673680733601006,-8.893409729003906
éternel,0,Hatik,56,vague à l'âme,0.761,0.227,6.0,-11.341,1.0,0.0564,0.711,0.000203,0.0936,0.0939,117.024,6qA7BY2EsWb5QfUeFzyV7I,247987.0,4.0,Hatik,35750064,505300,0.2285789549350738,0.0742517784237861,1270.1417616831338,1592.1931420899182,2119.0121866232103,0.0590521750435371,-15.880146026611328
Can't be touched (Remix),43,2piece,21,Can't be touched (Remix),0.67,0.765,4.0,-6.402,0.0,0.101,0.00152,0.0,0.334,0.558,97.006,0sB1u0SeNKz7cF6CwYuHKP,250880.0,4.0,2piece,35734327,153400,0.4404354095458984,0.2333356589078903,2105.909267274452,2198.9059401741506,4330.415481236697,0.0610737047697368,4.4039692878723145
Hope,21,XXXTENTACION,84,Hot Hip Hop Now,0.598,0.457,9.0,-6.081,0.0,0.0602,0.661,0.000331,0.146,0.225,146.052,7Es1aK2k61qHYtcqX0OflU,110886.0,4.0,XXXTENTACION,35598581,568300,0.2456582188606262,0.0695691853761673,1138.7407438003331,1180.5572139753333,2032.3710438636804,0.066524163119195,-12.499442100524902
Llamado de Emergencia,0,Daddy Yankee,86,Talento de Barrio,0.699,0.91,4.0,-4.405,0.0,0.036,0.217,2.66e-06,0.146,0.792,97.971,3bkBVEmRJuJZNh5iVgJkWm,239920.0,4.0,daddyyankee,35589604,175500,0.3733959496021271,0.2424915581941604,2240.789648022046,2373.370119738551,4749.19628225982,0.1013981019011222,1.04196035861969
Legends Never Die,80,League of Legends,75,Legends Never Die,0.498,0.598,4.0,-6.638,0.0,0.0377,0.00786,0.0,0.111,0.0573,140.078,1FpVJ7HpZInE2GvhVE2TwT,235000.0,4.0,AGAINST THE CURRENT,35587319,249580,0.3227307796478271,0.0967054963111877,998.504164202656,1304.8495050192507,1980.146359659201,0.0385662822900541,-3.1623032093048096
A Rocket to the Moon,55,GAVIN:D,49,A Rocket to the Moon,0.628,0.445,2.0,-7.657,1.0,0.0253,0.363,9.2e-05,0.118,0.114,147.986,4Tp1SRCTJ6LO8XA3i9vuAT,291892.0,4.0,Gavin D,35579395,229200,0.4018977284431457,0.1028143689036369,1129.359192251848,1561.117021237925,2240.328119709027,0.0389993862470975,-0.3740859925746918
You Can Buy Everything,62,SoMo,54,My Life II,0.697,0.618,3.0,-5.355,0.0,0.0317,0.249,0.0,0.147,0.38,114.065,4j87e6euMOfqjz6Ge2eBnh,180640.0,4.0,SoMo,35549719,271700,0.3285984098911285,0.1328322440385818,2105.3500621168187,1970.4672149531457,4147.9749177631575,0.1083481732536764,-8.607038497924805
Me Dijeron Que No,21,Romi Marcos,33,Me Dijeron Que No,0.616,0.65,1.0,-7.341,0.0,0.212,0.296,4.63e-05,0.102,0.275,169.877,4SQxupnCXpSzkmcTkR7qZj,203294.0,4.0,Romi Marcos,35538984,198516,0.2714962363243103,0.0882899314165115,887.0121923284063,1256.6005826339838,1562.0155547056404,0.0393905403444272,-5.330294132232666
Stupid Hoe,51,Nicki Minaj,86,Pink Friday ... Roman Reloaded (Deluxe),0.888,0.837,7.0,-5.947,1.0,0.272,0.0357,0.167,0.179,0.726,100.001,3iLUy0E1Jk5ayKG34Xb9XA,196800.0,4.0,Nicki Minaj,35521254,289700,0.5070680379867554,0.2325176745653152,2121.549024944966,2311.7478261753254,4515.297696612568,0.0733449835526315,-1.62572979927063
